 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,FWHM_Mult,Source_Rad(base),Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_C10,rel_flux_C11,rel_flux_C12,rel_flux_C13,rel_flux_C14,rel_flux_C15,rel_flux_C16,rel_flux_C17,rel_flux_C18,rel_flux_C19,rel_flux_C20,rel_flux_C21,rel_flux_C22,rel_flux_C23,rel_flux_C24,rel_flux_C25,rel_flux_C26,rel_flux_C27,rel_flux_C28,rel_flux_C29,rel_flux_C30,rel_flux_C31,rel_flux_C32,rel_flux_C33,rel_flux_C34,rel_flux_C35,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_err_C10,rel_flux_err_C11,rel_flux_err_C12,rel_flux_err_C13,rel_flux_err_C14,rel_flux_err_C15,rel_flux_err_C16,rel_flux_err_C17,rel_flux_err_C18,rel_flux_err_C19,rel_flux_err_C20,rel_flux_err_C21,rel_flux_err_C22,rel_flux_err_C23,rel_flux_err_C24,rel_flux_err_C25,rel_flux_err_C26,rel_flux_err_C27,rel_flux_err_C28,rel_flux_err_C29,rel_flux_err_C30,rel_flux_err_C31,rel_flux_err_C32,rel_flux_err_C33,rel_flux_err_C34,rel_flux_err_C35,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,rel_flux_SNR_C10,rel_flux_SNR_C11,rel_flux_SNR_C12,rel_flux_SNR_C13,rel_flux_SNR_C14,rel_flux_SNR_C15,rel_flux_SNR_C16,rel_flux_SNR_C17,rel_flux_SNR_C18,rel_flux_SNR_C19,rel_flux_SNR_C20,rel_flux_SNR_C21,rel_flux_SNR_C22,rel_flux_SNR_C23,rel_flux_SNR_C24,rel_flux_SNR_C25,rel_flux_SNR_C26,rel_flux_SNR_C27,rel_flux_SNR_C28,rel_flux_SNR_C29,rel_flux_SNR_C30,rel_flux_SNR_C31,rel_flux_SNR_C32,rel_flux_SNR_C33,rel_flux_SNR_C34,rel_flux_SNR_C35,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9,X(IJ)_C10,Y(IJ)_C10,X(FITS)_C10,Y(FITS)_C10,RA_C10,DEC_C10,Source-Sky_C10,Source_Error_C10,Source_SNR_C10,Peak_C10,Mean_C10,Sky/Pixel_C10,FWHM_C10,Width_C10,X-Width_C10,Y-Width_C10,Angle_C10,Roundness_C10,X(IJ)_C11,Y(IJ)_C11,X(FITS)_C11,Y(FITS)_C11,RA_C11,DEC_C11,Source-Sky_C11,Source_Error_C11,Source_SNR_C11,Peak_C11,Mean_C11,Sky/Pixel_C11,FWHM_C11,Width_C11,X-Width_C11,Y-Width_C11,Angle_C11,Roundness_C11,X(IJ)_C12,Y(IJ)_C12,X(FITS)_C12,Y(FITS)_C12,RA_C12,DEC_C12,Source-Sky_C12,Source_Error_C12,Source_SNR_C12,Peak_C12,Mean_C12,Sky/Pixel_C12,FWHM_C12,Width_C12,X-Width_C12,Y-Width_C12,Angle_C12,Roundness_C12,X(IJ)_C13,Y(IJ)_C13,X(FITS)_C13,Y(FITS)_C13,RA_C13,DEC_C13,Source-Sky_C13,Source_Error_C13,Source_SNR_C13,Peak_C13,Mean_C13,Sky/Pixel_C13,FWHM_C13,Width_C13,X-Width_C13,Y-Width_C13,Angle_C13,Roundness_C13,X(IJ)_C14,Y(IJ)_C14,X(FITS)_C14,Y(FITS)_C14,RA_C14,DEC_C14,Source-Sky_C14,Source_Error_C14,Source_SNR_C14,Peak_C14,Mean_C14,Sky/Pixel_C14,FWHM_C14,Width_C14,X-Width_C14,Y-Width_C14,Angle_C14,Roundness_C14,X(IJ)_C15,Y(IJ)_C15,X(FITS)_C15,Y(FITS)_C15,RA_C15,DEC_C15,Source-Sky_C15,Source_Error_C15,Source_SNR_C15,Peak_C15,Mean_C15,Sky/Pixel_C15,FWHM_C15,Width_C15,X-Width_C15,Y-Width_C15,Angle_C15,Roundness_C15,X(IJ)_C16,Y(IJ)_C16,X(FITS)_C16,Y(FITS)_C16,RA_C16,DEC_C16,Source-Sky_C16,Source_Error_C16,Source_SNR_C16,Peak_C16,Mean_C16,Sky/Pixel_C16,FWHM_C16,Width_C16,X-Width_C16,Y-Width_C16,Angle_C16,Roundness_C16,X(IJ)_C17,Y(IJ)_C17,X(FITS)_C17,Y(FITS)_C17,RA_C17,DEC_C17,Source-Sky_C17,Source_Error_C17,Source_SNR_C17,Peak_C17,Mean_C17,Sky/Pixel_C17,FWHM_C17,Width_C17,X-Width_C17,Y-Width_C17,Angle_C17,Roundness_C17,X(IJ)_C18,Y(IJ)_C18,X(FITS)_C18,Y(FITS)_C18,RA_C18,DEC_C18,Source-Sky_C18,Source_Error_C18,Source_SNR_C18,Peak_C18,Mean_C18,Sky/Pixel_C18,FWHM_C18,Width_C18,X-Width_C18,Y-Width_C18,Angle_C18,Roundness_C18,X(IJ)_C19,Y(IJ)_C19,X(FITS)_C19,Y(FITS)_C19,RA_C19,DEC_C19,Source-Sky_C19,Source_Error_C19,Source_SNR_C19,Peak_C19,Mean_C19,Sky/Pixel_C19,FWHM_C19,Width_C19,X-Width_C19,Y-Width_C19,Angle_C19,Roundness_C19,X(IJ)_C20,Y(IJ)_C20,X(FITS)_C20,Y(FITS)_C20,RA_C20,DEC_C20,Source-Sky_C20,Source_Error_C20,Source_SNR_C20,Peak_C20,Mean_C20,Sky/Pixel_C20,FWHM_C20,Width_C20,X-Width_C20,Y-Width_C20,Angle_C20,Roundness_C20,X(IJ)_C21,Y(IJ)_C21,X(FITS)_C21,Y(FITS)_C21,RA_C21,DEC_C21,Source-Sky_C21,Source_Error_C21,Source_SNR_C21,Peak_C21,Mean_C21,Sky/Pixel_C21,FWHM_C21,Width_C21,X-Width_C21,Y-Width_C21,Angle_C21,Roundness_C21,X(IJ)_C22,Y(IJ)_C22,X(FITS)_C22,Y(FITS)_C22,RA_C22,DEC_C22,Source-Sky_C22,Source_Error_C22,Source_SNR_C22,Peak_C22,Mean_C22,Sky/Pixel_C22,FWHM_C22,Width_C22,X-Width_C22,Y-Width_C22,Angle_C22,Roundness_C22,X(IJ)_C23,Y(IJ)_C23,X(FITS)_C23,Y(FITS)_C23,RA_C23,DEC_C23,Source-Sky_C23,Source_Error_C23,Source_SNR_C23,Peak_C23,Mean_C23,Sky/Pixel_C23,FWHM_C23,Width_C23,X-Width_C23,Y-Width_C23,Angle_C23,Roundness_C23,X(IJ)_C24,Y(IJ)_C24,X(FITS)_C24,Y(FITS)_C24,RA_C24,DEC_C24,Source-Sky_C24,Source_Error_C24,Source_SNR_C24,Peak_C24,Mean_C24,Sky/Pixel_C24,FWHM_C24,Width_C24,X-Width_C24,Y-Width_C24,Angle_C24,Roundness_C24,X(IJ)_C25,Y(IJ)_C25,X(FITS)_C25,Y(FITS)_C25,RA_C25,DEC_C25,Source-Sky_C25,Source_Error_C25,Source_SNR_C25,Peak_C25,Mean_C25,Sky/Pixel_C25,FWHM_C25,Width_C25,X-Width_C25,Y-Width_C25,Angle_C25,Roundness_C25,X(IJ)_C26,Y(IJ)_C26,X(FITS)_C26,Y(FITS)_C26,RA_C26,DEC_C26,Source-Sky_C26,Source_Error_C26,Source_SNR_C26,Peak_C26,Mean_C26,Sky/Pixel_C26,FWHM_C26,Width_C26,X-Width_C26,Y-Width_C26,Angle_C26,Roundness_C26,X(IJ)_C27,Y(IJ)_C27,X(FITS)_C27,Y(FITS)_C27,RA_C27,DEC_C27,Source-Sky_C27,Source_Error_C27,Source_SNR_C27,Peak_C27,Mean_C27,Sky/Pixel_C27,FWHM_C27,Width_C27,X-Width_C27,Y-Width_C27,Angle_C27,Roundness_C27,X(IJ)_C28,Y(IJ)_C28,X(FITS)_C28,Y(FITS)_C28,RA_C28,DEC_C28,Source-Sky_C28,Source_Error_C28,Source_SNR_C28,Peak_C28,Mean_C28,Sky/Pixel_C28,FWHM_C28,Width_C28,X-Width_C28,Y-Width_C28,Angle_C28,Roundness_C28,X(IJ)_C29,Y(IJ)_C29,X(FITS)_C29,Y(FITS)_C29,RA_C29,DEC_C29,Source-Sky_C29,Source_Error_C29,Source_SNR_C29,Peak_C29,Mean_C29,Sky/Pixel_C29,FWHM_C29,Width_C29,X-Width_C29,Y-Width_C29,Angle_C29,Roundness_C29,X(IJ)_C30,Y(IJ)_C30,X(FITS)_C30,Y(FITS)_C30,RA_C30,DEC_C30,Source-Sky_C30,Source_Error_C30,Source_SNR_C30,Peak_C30,Mean_C30,Sky/Pixel_C30,FWHM_C30,Width_C30,X-Width_C30,Y-Width_C30,Angle_C30,Roundness_C30,X(IJ)_C31,Y(IJ)_C31,X(FITS)_C31,Y(FITS)_C31,RA_C31,DEC_C31,Source-Sky_C31,Source_Error_C31,Source_SNR_C31,Peak_C31,Mean_C31,Sky/Pixel_C31,FWHM_C31,Width_C31,X-Width_C31,Y-Width_C31,Angle_C31,Roundness_C31,X(IJ)_C32,Y(IJ)_C32,X(FITS)_C32,Y(FITS)_C32,RA_C32,DEC_C32,Source-Sky_C32,Source_Error_C32,Source_SNR_C32,Peak_C32,Mean_C32,Sky/Pixel_C32,FWHM_C32,Width_C32,X-Width_C32,Y-Width_C32,Angle_C32,Roundness_C32,X(IJ)_C33,Y(IJ)_C33,X(FITS)_C33,Y(FITS)_C33,RA_C33,DEC_C33,Source-Sky_C33,Source_Error_C33,Source_SNR_C33,Peak_C33,Mean_C33,Sky/Pixel_C33,FWHM_C33,Width_C33,X-Width_C33,Y-Width_C33,Angle_C33,Roundness_C33,X(IJ)_C34,Y(IJ)_C34,X(FITS)_C34,Y(FITS)_C34,RA_C34,DEC_C34,Source-Sky_C34,Source_Error_C34,Source_SNR_C34,Peak_C34,Mean_C34,Sky/Pixel_C34,FWHM_C34,Width_C34,X-Width_C34,Y-Width_C34,Angle_C34,Roundness_C34,X(IJ)_C35,Y(IJ)_C35,X(FITS)_C35,Y(FITS)_C35,RA_C35,DEC_C35,Source-Sky_C35,Source_Error_C35,Source_SNR_C35,Peak_C35,Mean_C35,Sky/Pixel_C35,FWHM_C35,Width_C35,X-Width_C35,Y-Width_C35,Angle_C35,Roundness_C35
1,M39g-stacked.fits,1,0,59529.49779,2459529.498,NaN,NaN,0,1.017258,NaN,-10,1,NaN,NaN,4.329455,13.137249,1.6,12,30,40,0.020935,0.002164,0.057667,0.047999,0.001657,0.222006,0.090323,0.023529,0.010732,0.002716,0.283549,0.002798,0.031334,0.023967,0.012384,0.073506,0.063163,0.001556,0.00591,0.017902,0.024345,0.004683,0.001322,0.007279,0.000746,0.112011,0.007587,0.002211,0.001897,0.000009,0.000493,0.000786,0.000256,0.000801,-0.000006,0.000307,0.000274,0.000388,0.00038,0.000274,0.000771,0.000459,0.000318,0.000294,0.000275,0.000935,0.000276,0.000333,0.000319,0.000296,0.000421,0.0004,0.000274,0.000284,0.000305,0.000319,0.000278,0.000274,0.000286,0.000274,0.000505,0.000285,0.000276,0.000273,0.00027,0.000272,0.000274,0.00027,0.000272,-0.00027,68.163131,7.90509,148.551683,126.40101,6.047222,287.94923,196.958594,73.911526,36.520614,9.862609,303.375254,10.132969,94.070595,75.217159,41.835799,174.703756,158.061852,5.67516,20.841732,58.67596,76.205043,16.838103,4.817418,25.473377,2.719911,221.600195,26.577544,8.003049,6.952834,0.033732,1.812329,2.866278,0.945299,2.942326,0.023137,1354727.611,2506.736444,767.054834,400.172247,767.554834,1648.327753,21.545313,48.483074,28360.92719,542.19905,412.751607,68.711852,1596.502686,52.307224,2.5312,1924,3.977024,5.783676,5.785275,5.782077,44.746713,0.996088,511.10308,479.495877,511.60308,1569.004123,21.542273,48.535286,2924.990971,369.974726,7.905921,158.906891,5.394681,2.470516,3.897991,6.064754,6.058356,6.071152,46.652968,0.998661,297.759602,777.145196,298.259602,1271.354804,21.534614,48.567131,73863.46232,476.540172,154.999445,4302.148438,136.229421,2.565557,4.010874,5.657379,5.650124,5.664635,46.059478,0.995187,12.142664,585.501108,12.642664,1462.998892,21.537403,48.639486,62046.94704,476.448522,130.228019,3448.050537,115.867853,2.495384,3.910881,5.93645,5.903316,5.969584,50.64012,0.996743,63.48686,498.747113,63.98686,1549.752887,21.539585,48.632583,2241.365773,370.621069,6.047594,121.950745,4.133843,2.464459,3.964611,5.727484,5.638588,5.81638,56.031947,0.993174,161.422693,1025.154036,161.922693,1023.345964,21.528435,48.584505,246117.9126,665.33593,369.915259,13275.92578,453.925385,2.753245,4.108354,5.705477,5.717457,5.693496,43.238744,0.995328,601.572014,1098.259795,602.072014,950.240205,21.529069,48.48422,112226.7854,525.028667,213.753634,6706.345703,206.984475,2.651875,3.911332,5.597628,5.60509,5.590166,43.864273,0.995475,626.102155,1041.914634,626.602155,1006.585366,21.530437,48.481691,31143.13663,417.323906,74.625815,1925.869507,57.438567,2.587574,3.708773,5.581578,5.596931,5.566224,42.518949,0.995955,674.837271,777.84923,675.337271,1270.65077,21.536512,48.484336,14384.97046,392.989121,36.603992,898.66687,26.530792,2.54447,3.712966,5.765138,5.778522,5.751755,43.126153,0.994954,709.455343,853.322152,709.955343,1195.177848,21.535022,48.472931,3668.851681,371.935132,9.864225,210.521301,6.766614,2.534896,4.024732,5.750784,5.722969,5.778598,48.847366,0.994781,866.073221,751.081425,866.573221,1297.418575,21.53807,48.443712,299273.0285,713.328671,419.544371,13545.36231,551.961551,2.846669,4.436635,5.846872,5.857757,5.835987,43.307802,0.996022,979.320161,720.643448,979.820161,1327.856552,21.539313,48.420388,3779.899282,372.96532,10.134721,234.031967,6.971424,2.554093,3.854483,5.792003,5.857168,5.726838,34.311266,0.99619,1309.378141,834.796429,1309.878141,1213.703571,21.538462,48.342204,41159.65303,430.643471,95.577097,2693.083984,75.91244,2.542463,3.726394,5.550277,5.574919,5.525635,40.04139,0.997342,1302.299162,1024.777859,1302.799162,1023.722141,21.534247,48.334179,31708.21707,417.37257,75.971013,2194.193848,58.480768,2.545995,3.557317,5.493643,5.494828,5.492458,44.733455,0.997851,1255.409222,1125.662849,1255.909222,922.837151,21.531791,48.33937,16572.31951,394.939645,41.961651,1270.517822,30.56501,2.527109,3.416584,5.553827,5.577891,5.529762,40.442963,0.997007,1094.940726,1483.221057,1095.440726,565.278943,21.523108,48.356435,92762.40893,499.323456,185.776189,6020.845215,171.085525,2.656055,3.69117,5.504103,5.50345,5.504756,45.169975,0.998401,1454.104913,1473.817195,1454.604913,574.682805,21.525148,48.278132,80485.39791,484.927994,165.973916,5187.668457,148.442529,2.620028,3.623317,5.438351,5.428907,5.447794,47.596254,0.998527,1541.034885,1159.036344,1541.534885,889.463656,21.532504,48.275014,2104.215137,370.756269,5.675467,130.949509,3.88089,2.531234,3.695259,5.44257,5.386296,5.498843,55.591943,0.996726,1511.062995,1494.107394,1511.562995,554.392606,21.524993,48.264607,7958.79735,381.587546,20.857068,500.675415,14.678737,2.589524,3.684294,5.638634,5.598277,5.678991,58.546383,0.999012,1091.873169,1977.017291,1092.373169,71.482709,21.512234,48.33189,23826.01233,403.638208,59.028139,1597.862183,43.943294,2.493618,3.475177,5.519133,5.534283,5.503982,38.26487,0.999445,564.909839,1803.297709,565.409839,245.202291,21.513333,48.456341,32196.46864,418.191338,76.989803,2196.975586,59.381271,2.518779,3.578453,5.483699,5.479511,5.487887,46.365675,0.998972,455.528626,1746.91307,456.028626,301.58693,21.514009,48.483216,6314.934335,374.858675,16.846174,331.897583,11.646893,2.467852,3.547345,8.843452,7.884444,9.802459,55.049694,0.610889,599.280967,1524.154867,599.780967,524.345133,21.519664,48.463071,1788.942508,371.33436,4.817606,122.934166,3.29942,2.521762,3.57911,5.44893,5.490152,5.407709,37.393151,0.996676,668.299209,1419.529731,668.799209,628.970269,21.522325,48.453263,9789.779185,383.890915,25.501461,635.963684,18.055692,2.517523,3.729116,5.663441,5.697041,5.629842,38.184,0.997466,701.545806,1418.870724,702.045806,629.629276,21.52251,48.446003,1009.387859,371.10604,2.719945,70.836609,1.861656,2.52237,3.387202,5.277923,5.232541,5.323306,52.576775,0.995673,1619.489706,253.232049,1619.989706,1795.267951,21.552805,48.303262,136459.9544,551.52405,247.423397,8630.899414,251.678704,1.667336,3.709863,5.62471,5.546761,5.70266,54.79025,0.993163,1891.438553,428.941333,1891.938553,1619.558667,21.550294,48.234792,10200.83577,383.353632,26.609467,622.047546,18.813821,2.009502,3.596066,5.853963,5.938248,5.769678,29.245553,0.996965,1715.40231,1895.058885,1715.90231,153.441115,21.517241,48.199367,2988.815526,373.41941,8.00391,205.314377,5.512395,2.462934,3.306242,5.549939,5.43933,5.660549,68.800738,0.997089,1580.882258,1638.205244,1581.382258,410.294756,21.522186,48.241965,2564.469569,368.808062,6.953399,176.372299,4.729757,2.486563,3.504741,5.628799,5.623891,5.633706,46.280203,0.998476,288.810242,1911.595419,289.310242,136.904581,21.509511,48.511329,12.351586,366.167379,0.033732,3.15792,0.022781,2.4298,21.738091,17.834328,18.998799,16.669857,356.877158,0.982889,1566.230994,1521.72479,1566.730994,526.77521,21.524668,48.251103,668.115146,368.647947,1.812339,43.319836,1.232232,2.534876,3.615568,6.528907,6.355289,6.702524,304.527878,0.977895,1550.976682,1500.870719,1551.476682,547.629281,21.525048,48.255509,1063.818554,371.144706,2.866317,71.189774,1.962044,2.539928,3.5316,5.568419,5.583156,5.553683,42.571611,0.996092,1131.919391,582.857659,1132.419391,1465.642341,21.543117,48.393817,346.130189,366.159018,0.9453,18.127363,0.638382,2.479003,4.176919,6.960009,7.019338,6.90068,42.263403,0.968055,1141.87678,600.206116,1142.37678,1448.293884,21.542784,48.39076,1083.694886,368.306958,2.942369,65.865044,1.998703,2.477534,3.807356,6.018138,5.954835,6.08144,60.497178,0.998331,1309.25649,779.949144,1309.75649,1268.550856,21.539669,48.344991,-8.458512,365.58314,-0.023137,3.230157,-0.0156,2.527159,6.3351,44.37101,11.119788,77.622231,290.017237,-0.851767
